#Praha
50.144075333,14.400301262
50.147858518,14.401000730
50.147305495,14.404081245
50.147206664,14.408983860
50.147916175,14.415412826
50.149389563,14.421374634
50.152092762,14.421338612
50.152965183,14.421474731
50.152822308,14.426332799
50.152926126,14.428939830
50.156702023,14.428123652
50.158259625,14.428289897
50.158777615,14.430558653
50.158642217,14.435114072
50.158296394,14.436208502
50.157317063,14.436834681
50.156891928,14.437913089
50.155987961,14.442408279
50.155763321,14.449385575
50.156419228,14.456569770
50.157821672,14.462565421
50.158965832,14.465011703
50.163242184,14.464132431
50.164837647,14.464293286
50.165072452,14.466961385
50.169311218,14.466660665
50.169766007,14.470079981
50.169180534,14.477118172
50.169581440,14.479434915
50.172459750,14.479453354
50.173093143,14.482380481
50.172632677,14.487849077
50.170335691,14.500280163
50.170279409,14.505427881
50.170913830,14.507338009
50.173083067,14.508689937
50.174381890,14.517615038
50.173559689,14.519003200
50.173992339,14.524051506
50.177297582,14.526775527
50.175697065,14.532962983
50.167490473,14.533126580
50.165829587,14.532499505
50.164796196,14.531784721
50.161703866,14.532843866
50.164264665,14.539823282
50.162462295,14.542042517
50.162991998,14.545926401
50.165564231,14.548991294
50.164262192,14.551434936
50.162582624,14.553295795
50.161258926,14.560382134
50.155614028,14.564010671
50.154698466,14.560897987
50.149825565,14.563390060
50.151397481,14.566017944
50.150415386,14.567346455
50.149809016,14.569342598
50.150153593,14.576736863
50.149678918,14.578788387
50.152729330,14.583605908
50.153613947,14.588561049
50.153961051,14.598714507
50.147206269,14.592501416
50.146894137,14.589746112
50.145160761,14.587654449
50.142738099,14.590886622
50.140369323,14.590565094
50.138520690,14.592573461
50.135661572,14.594543038
50.130506773,14.599641712
50.126598433,14.610737719
50.131428235,14.629292092
50.128170991,14.635154337
50.124216557,14.635795181
50.123819738,14.644731655
50.124277893,14.646357317
50.123021841,14.658272721
50.121030700,14.658746751
50.117052652,14.658378877
50.106932022,14.657580768
50.106944641,14.659406236
50.103112886,14.665876756
50.104613246,14.668123535
50.103801322,14.668806417
50.102277182,14.675952280
50.101118014,14.689863062
50.099955665,14.690270133
50.099057918,14.688800023
50.096079125,14.688866194
50.095950027,14.691473695
50.094383773,14.693826129
50.094699992,14.694864436
50.092189464,14.703951492
50.091135529,14.703826588
50.087681702,14.706383169
50.078352935,14.703179537
50.076904101,14.701734242
50.072347039,14.700010681
50.072199944,14.690513284
50.071031889,14.688539321
50.068905272,14.680397350
50.066364397,14.674579210
50.064780972,14.670035630
50.064654707,14.668259451
50.062972094,14.658032335
50.062423731,14.659348924
50.061912166,14.657210758
50.059129995,14.659551652
50.056950020,14.653754384
50.056022945,14.654153712
50.056244427,14.655664519
50.055268264,14.656230459
50.054171087,14.651705058
50.053478672,14.650858066
50.052246030,14.651500188
50.049865456,14.654286866
50.051656125,14.656528018
50.052835189,14.660337365
50.052808561,14.661774050
50.051703953,14.662218677
50.050946195,14.660590244
50.048357836,14.663808537
50.045253782,14.660331097
50.042986386,14.662096679
50.039328606,14.666658465
50.038176601,14.666716288
50.037720509,14.664191464
50.038158765,14.658433099
50.037533223,14.657497731
50.034811091,14.656842779
50.033224473,14.657084109
50.029037335,14.659057332
50.023997309,14.662797822
50.019179019,14.667753738
50.019207148,14.669127703
50.017999828,14.669914159
50.015231168,14.669597539
50.014238979,14.668431050
50.013795418,14.667079026
50.013454483,14.663212722
50.012861118,14.661420017
50.011157587,14.661862439
50.009983931,14.661194886
50.008453215,14.662061581
50.004121408,14.658029527
50.004471213,14.655775249
50.008386152,14.651039599
50.008669637,14.650003063
50.004491902,14.646821167
50.003971254,14.645620603
50.006406495,14.644723641
50.006636133,14.642401999
50.006363455,14.640985392
50.005772277,14.640131958
50.004049116,14.640796954
50.001681832,14.643805680
50.000078678,14.647867730
49.999467738,14.648089245
49.997390170,14.645857887
49.994540382,14.641174544
49.994812471,14.638693938
49.996186703,14.635973379
49.996495729,14.634645401
49.995722326,14.628770702
49.998242546,14.621441327
49.997846852,14.620020935
49.996909588,14.619989082
49.997945989,14.617926950
49.997584342,14.616377007
49.999492631,14.613595892
49.999323572,14.612174485
49.998843866,14.610311447
50.000507545,14.608369504
50.002792218,14.607828801
50.001770137,14.604947599
50.008382503,14.603779933
50.009928367,14.602882366
50.008446244,14.598337328
50.007676680,14.595366520
50.008993117,14.595376056
50.008329981,14.593285170
50.009226352,14.592431089
50.008111901,14.588599125
50.010604244,14.587817945
50.012017808,14.587297304
50.011422791,14.582973089
50.015261296,14.583767103
50.016073543,14.583344710
50.014537900,14.578567787
50.013506313,14.576801695
50.009317276,14.572887009
50.007391088,14.568599631
50.009162559,14.568623916
50.009719578,14.564096942
50.011742943,14.563058470
50.012392374,14.561171537
50.012732334,14.557616211
50.012081913,14.554900619
50.009104424,14.553745502
50.007634926,14.550952056
50.008655601,14.546028601
50.008050632,14.542644688
50.008806014,14.540702789
50.009830331,14.540690810
50.010995186,14.538055549
50.011403486,14.534932049
50.010929696,14.531669528
50.008818772,14.524295124
50.007838149,14.522014397
50.007117554,14.521511799
50.004779484,14.525421919
50.002340915,14.530762332
50.000807789,14.530930818
49.999518523,14.528835935
49.997294791,14.523163041
49.996893575,14.519731365
49.996345246,14.518757719
49.994145033,14.519639521
49.994119644,14.518007805
49.995899380,14.517297890
49.994398835,14.516331387
49.993507867,14.514350632
49.991843412,14.513687780
49.991959890,14.509026529
49.993186436,14.507908322
49.993772540,14.509619863
49.997348226,14.506527721
49.997780200,14.503540355
49.997327657,14.497726659
49.995737484,14.491766141
49.993388322,14.486693133
