#,Královéhradecký kraj
50.4942242,15.2229175
50.4943403,15.222812
50.4945686,15.222775
50.4948664,15.2226636
50.4949421,15.2225932
50.4950323,15.2224693
50.4951955,15.2221988
50.4952477,15.2220361
50.4953154,15.2217152
50.4953506,15.2215415
50.4954513,15.2212095
50.4955157,15.221009
50.4956704,15.2204834
50.4958992,15.2199148
50.4959849,15.219816
50.4962553,15.2195469
50.4962701,15.2195448
50.4963198,15.2195193
50.4964579,15.2195025
50.496555,15.2195177
50.4967964,15.2195357
50.4968998,15.2194873
50.4971026,15.2194839
50.4971309,15.2184661
50.4972103,15.2182358
50.4972202,15.2177997
50.4972373,15.2173051
50.497298,15.2170004
50.4975406,15.2160268
50.4976833,15.2159447
50.4979422,15.2157514
50.4981276,15.2156805
50.4984045,15.2154923
50.4984959,15.2153717
50.4987123,15.2151156
50.4987781,15.2150414
50.4987914,15.2148171
50.4988571,15.2144438
50.498901,15.2141789
50.4989653,15.2139021
50.4991131,15.2133285
50.4992516,15.2129523
50.4992489,15.2127948
50.4993535,15.2124586
50.4994627,15.2122758
50.4995531,15.2120538
50.4995983,15.2119343
50.4996732,15.2118228
50.4997519,15.2116163
50.4999269,15.211177
50.500021,15.2108622
50.500101,15.2107276
50.5002512,15.210424
50.5004182,15.2099887
50.5005464,15.2099518
50.5006227,15.2097778
50.5005694,15.2096425
50.500684,15.2090465
50.5008652,15.208478
50.5009872,15.2079413
50.5009962,15.2075855
50.5008922,15.2069961
50.5009687,15.2068969
50.5009972,15.2067182
50.5009457,15.2065741
50.5008722,15.2064901
50.5008052,15.2059954
50.500976,15.2051434
50.5010965,15.2049025
50.5015561,15.2035456
50.5020457,15.2022424
50.502253,15.2021563
50.5024608,15.2018935
50.5026391,15.2015794
50.5027576,15.2011999
50.5028151,15.2010097
50.502875,15.2007752
50.5029418,15.2003683
50.5029386,15.2001253
50.5029613,15.199923
50.5029781,15.1996907
50.5030321,15.1993918
50.5031406,15.198992
50.5032322,15.1989503
50.5032641,15.1989249
50.5032034,15.1985233
50.5032021,15.1982338
50.5032622,15.1980876
50.503481,15.1972196
50.5033807,15.196794
50.5033149,15.1957594
50.5034764,15.1949539
50.5037479,15.194248
50.5044771,15.1930609
50.5044536,15.1928584
50.504447,15.1925944
50.504375,15.1920465
50.5041248,15.191787
50.5042398,15.1911754
50.5044671,15.19115
50.5046311,15.1906249
50.5046863,15.1903547
50.5053207,15.1889121
50.505412,15.1882548
50.5055831,15.187647
50.5057379,15.1873683
50.5057539,15.1871221
50.5060149,15.186762
50.5063519,15.1858147
50.5064361,15.1858132
50.5065492,15.1858395
50.5069118,15.185718
50.5071731,15.1857899
50.5072878,15.1857437
50.5074836,15.185694
50.5075363,15.1856839
50.5075552,15.1856195
50.5075525,15.1855801
50.5074827,15.1850985
50.5075463,15.184479
50.5077085,15.1838211
50.5085974,15.1834955
50.5089487,15.1832866
50.5090187,15.1830595
50.5090683,15.1829546
50.5095839,15.1820309
50.5099051,15.1815146
50.5102295,15.1806935
50.5102649,15.1806988
50.5103172,15.1805113
50.5104616,15.1798033
50.5104729,15.1791666
50.510568,15.1790189
50.5107163,15.1789317
50.5107568,15.1787973
50.5107424,15.1784394
50.5105632,15.1783279
50.5105125,15.1781909
50.5105219,15.1780351
50.5105585,15.1780402
50.5108798,15.1765779
50.5111891,15.1746525
50.5112678,15.1744608
50.5113067,15.1742032
50.5112926,15.1737117
50.5113515,15.1733485
50.5114463,15.1729761
50.5114473,15.1726773
50.511492,15.1724046
50.5115343,15.1722272
50.5116561,15.1718892
50.5118689,15.1712594
50.5118887,15.1710573
50.5119718,15.1710501
50.511974,15.170431
50.5120421,15.1701594
50.5120718,15.169817
50.5121043,15.169681
50.512192,15.1694834
50.5121698,15.169363
50.5121836,15.1689093
50.5122492,15.1686609
50.5123702,15.168541
50.5127001,15.1687827
50.5128577,15.1683798
50.5129814,15.1684793
50.513213,15.1684068
50.5133966,15.1682754
50.5138376,15.167862
50.5132887,15.1673485
50.513411,15.1672564
50.51345,15.1671873
50.513606,15.1670017
50.5137237,15.1668499
50.5137548,15.1667869
50.5138001,15.1667487
50.5138176,15.1667015
50.513817,15.1665914
50.5138292,15.1664967
50.5142902,15.1662415
50.5144726,15.1661652
50.5144811,15.1656794
50.5147251,15.1654604
50.5148088,15.1651665
50.5149234,15.1652058
50.5149721,15.1647589
50.5150669,15.1645856
50.5151295,15.1643613
50.5150749,15.1642042
50.5150535,15.1637787
50.5148989,15.1639624
50.5147658,15.1637957
50.5147162,15.1633751
50.5147356,15.1632151
50.5146957,15.1631694
50.5146372,15.1632316
50.5145807,15.1632356
50.5145477,15.1628576
50.5146058,15.1627523
50.5147142,15.1627282
50.514867,15.1626035
50.5148549,15.1625325
50.5148791,15.1623774
50.514877,15.1623034
50.5149979,15.1622071
50.5149488,15.162009
50.5149081,15.1619222
50.5149698,15.1618065
50.5150302,15.16187
50.5151384,15.1616717
50.5152217,15.1615522
50.5152925,15.1615271
50.5153507,15.1614517
50.5154402,15.1613642
50.5154956,15.161357
50.5155155,15.1611837
50.5154804,15.1609587
50.5155984,15.1607225
50.5156423,15.1607822
50.5156957,15.1607306
50.5157845,15.1604485
50.5158856,15.1604115
50.5159551,15.1604648
50.5160212,15.1605862
50.516065,15.160831
50.5162437,15.1607085
50.5162681,15.1607555
50.516334,15.1607108
