#,Pardubický kraj
50.1371762,16.5999208
50.1372143,16.5998453
50.1372633,16.5998888
50.137307,16.5998681
50.1374,16.5998912
50.1374426,16.5997993
50.1375507,16.5997088
50.1376517,16.5997681
50.1377148,16.5997316
50.1376656,16.5996317
50.1376927,16.5996109
50.1377666,16.5995348
50.1379224,16.5995358
50.137968,16.5993832
50.1380514,16.5994285
50.1380703,16.5993856
50.1381567,16.599346
50.1383642,16.5994406
50.1383967,16.5993906
50.1384899,16.5994537
50.1385295,16.5992495
50.1387074,16.5989517
50.138728,16.5990309
50.1389234,16.5988565
50.1388931,16.5987191
50.1389496,16.5986644
50.1388385,16.5985575
50.1388336,16.5984656
50.1389307,16.5984441
50.1390371,16.5981343
50.1391486,16.5980197
50.1391032,16.597957
50.1391028,16.5978832
50.1391598,16.59791
50.1391832,16.5977642
50.1392496,16.5977491
50.1392098,16.597552
50.1393082,16.597392
50.1393304,16.5972368
50.1394168,16.5972586
50.1394324,16.5971027
50.1395274,16.5971164
50.1395633,16.5970212
50.1395255,16.5968633
50.139634,16.596863
50.1397445,16.5966424
50.1398081,16.5965968
50.1398109,16.5965411
50.1398706,16.5964318
50.1398633,16.5963493
50.1399101,16.5963158
50.1399114,16.5961559
50.139848,16.5960543
50.139798,16.5958322
50.1399635,16.5955986
50.1399762,16.5955762
50.1401625,16.5955515
50.1402129,16.5955886
50.1402489,16.5955423
50.1403501,16.5954545
50.1403422,16.5954122
50.1404082,16.5954002
50.1404689,16.5953173
50.1404464,16.5952054
50.1404741,16.5951682
50.1405307,16.5948585
50.1405676,16.5947975
50.1405758,16.5945155
50.1405308,16.5944082
50.1405581,16.5943501
50.1405618,16.594284
50.1405048,16.594223
50.1404662,16.5940272
50.1404127,16.5940183
50.1403519,16.5936287
50.140342,16.5934832
50.1403566,16.5932598
50.140421,16.593108
50.1404572,16.5929528
50.1405374,16.5923691
50.1406028,16.5921389
50.1403949,16.5917822
50.1402927,16.5916928
50.1403443,16.5915859
50.1403044,16.5914536
50.1404118,16.5914261
50.1403313,16.5913266
50.1402513,16.5911645
50.1402365,16.5910857
50.140314,16.5909983
50.1402652,16.5908305
50.1403382,16.5908295
50.1403298,16.590678
50.1402857,16.5906902
50.1402801,16.5906332
50.1402201,16.5905179
50.1402037,16.590313
50.1401337,16.5902391
50.1401619,16.5901875
50.1401754,16.5900183
50.1400934,16.5899809
50.1400845,16.5898894
50.1401152,16.5898713
50.1401619,16.589568
50.1402138,16.5894616
50.1401798,16.5893664
50.1401466,16.5894379
50.1400959,16.5893692
