#Pardubicky
50.065220600,16.135069256
50.063660823,16.139202611
50.063085896,16.144300846
50.066124689,16.143785117
50.067961426,16.147595066
50.066904994,16.149472440
50.060022321,16.157525217
50.060484789,16.160125211
50.061480891,16.161366997
50.061621227,16.163401444
50.059455086,16.166066492
50.061131092,16.168805865
50.059795874,16.170710715
50.060131390,16.174668561
50.052595341,16.180615526
50.051193062,16.182842111
50.048434492,16.187801067
50.048546754,16.189705014
50.047417855,16.190847230
50.045991218,16.189158552
50.045248294,16.190752482
50.041972485,16.194334715
50.039726786,16.194930454
50.038807441,16.197082047
50.040082663,16.197073484
50.041416295,16.198976675
50.040256061,16.205384222
50.043133002,16.209588349
50.044977550,16.214650547
50.044121143,16.219033314
50.045376850,16.219129926
50.045884610,16.222741602
50.046684992,16.222550252
50.043491316,16.230125724
50.044360526,16.230630547
50.044914688,16.233766177
50.046648015,16.240202818
50.047670441,16.242040175
50.049889004,16.240573096
50.052730476,16.242568666
50.054798319,16.240273488
50.055916774,16.242588494
50.054431740,16.242572254
50.054691320,16.247230512
50.054487243,16.249930430
50.052489253,16.251819444
50.051508708,16.248909733
50.049120084,16.245798862
50.047419555,16.247547169
50.043057513,16.247062135
50.042540846,16.247894017
50.042090346,16.250413201
50.042722253,16.254372549
50.045137671,16.260845913
50.045720077,16.263509655
50.046057614,16.273277110
50.047966830,16.273654284
50.048077492,16.276429559
50.046184940,16.282533578
50.046376504,16.283798063
50.047843429,16.281441435
50.049276079,16.283609315
50.050351601,16.281160193
50.050902594,16.280957694
50.051221090,16.281982595
50.049472291,16.288032255
50.048899353,16.290655313
50.049758632,16.292403621
50.048289236,16.295604807
50.047716490,16.300197790
50.046667721,16.300457817
50.043901650,16.306233544
50.043484745,16.308245949
50.043688656,16.314957861
50.043358170,16.317295820
50.041760412,16.321910670
50.039423869,16.328589375
50.039460888,16.331575295
50.040301232,16.333358705
50.041355460,16.334045627
50.042371939,16.334099248
50.046902928,16.333241366
50.049456924,16.331480074
50.050826921,16.327639795
50.054987203,16.324608467
50.059130494,16.315317705
50.062223627,16.314301686
50.060517752,16.316991771
50.062895821,16.318982668
50.066020049,16.317086492
50.067041303,16.317253874
50.067909562,16.322010412
50.068186583,16.323732255
50.070365725,16.327109107
50.066771353,16.332845973
50.066744023,16.334106565
50.069767954,16.336655422
50.071421893,16.340282855
50.071777743,16.345361309
50.073859583,16.347141070
50.074913223,16.350060861
50.076725627,16.356498759
50.077610922,16.357690057
50.079934963,16.350238960
50.084733842,16.344503155
50.084173477,16.342369140
50.086780055,16.339887667
50.087894327,16.339511773
50.090357952,16.339704041
50.091508992,16.340464804
50.094582918,16.344774547
50.096371848,16.348723543
50.097689546,16.354103384
50.099809938,16.352644615
50.100612708,16.352733211
50.101465391,16.356158236
50.101666222,16.358595353
50.100714178,16.368455759
50.100709228,16.373023085
50.101337732,16.375707011
50.102279359,16.377901759
50.108233919,16.386988370
50.113871924,16.393169269
50.117373708,16.394199671
50.117997948,16.395886932
50.117918642,16.399229155
50.117407517,16.401143335
50.115561019,16.403664577
50.114745612,16.407502728
50.114815894,16.408949905
50.117168276,16.407688030
50.117577991,16.411155454
50.119125207,16.413068163
50.121263203,16.412860460
50.121712576,16.414599362
50.121021398,16.415563851
50.122964646,16.418849339
50.120217295,16.423888649
50.119518927,16.426108899
50.120210008,16.429170736
50.121021618,16.430709757
50.123713250,16.431420672
50.125213707,16.425714350
50.125710389,16.424391711
50.126309745,16.431938371
50.127308837,16.432124113
50.127484553,16.434854454
50.130670158,16.435389402
50.130809746,16.437101775
50.127676735,16.437690315
50.127606123,16.442544913
50.128682901,16.449377656
50.128575075,16.451511866
50.127375465,16.452325262
50.131738345,16.455310523
50.132427017,16.458779210
50.135326617,16.463202080
50.136732011,16.469742571
50.137887449,16.473330575
50.141573427,16.476858981
50.143923325,16.476835943
50.146101563,16.476815503
50.154189948,16.478521261
50.160555572,16.478243513
50.162507756,16.478993061
50.164681133,16.482192408
50.165865322,16.487234629
50.165663579,16.494900337
50.166872985,16.497563512
50.164814626,16.499543551
50.165114329,16.501232669
50.163173442,16.504369439
50.164383994,16.506408775
50.163991923,16.508550810
50.160185798,16.520158512
50.157638624,16.522118696
50.152638073,16.522831384
50.151439021,16.524131390
50.151404910,16.526610154
50.152729423,16.527958733
50.151389635,16.528197582
50.150257052,16.532036667
50.149449976,16.532134283
50.147924123,16.536041242
50.149926146,16.540479712
50.146447315,16.547755820
50.141780240,16.559714236
50.138353152,16.569619245
50.140667320,16.571939690
50.139731222,16.574724778
50.142529962,16.581534045
50.141903824,16.583838980
50.140558730,16.596602596
50.134907785,16.603375683
50.132782348,16.612611434
50.125969877,16.614124568
50.120265100,16.626520948
50.112401433,16.632437626
50.112448873,16.641217990
50.109844729,16.655207971
50.107281544,16.662869723
50.105392814,16.671402218
50.102739744,16.679872862
50.099220050,16.688371376
50.096798277,16.705091270
50.100700589,16.714391167
50.104242028,16.722131417
50.106943465,16.723027801
50.109190282,16.726130861
50.116741218,16.728531816
50.119188554,16.731925953
50.123168007,16.734458024
50.128724756,16.740359453
50.134873840,16.744614271
50.135449855,16.750006071
50.133949116,16.753318758
50.134513823,16.755633487
50.136220711,16.759585496
50.139018314,16.764953007
50.144069981,16.779407285
50.145981012,16.782651921
50.147499753,16.782870155
50.150425877,16.780914012
50.151642181,16.781218033
50.153332330,16.785338156
50.157154269,16.789900353
50.160208078,16.792741530
50.168289593,16.797636978
50.170574293,16.798302637
50.173622234,16.798058019
50.177427131,16.798716323
50.179439599,16.799728882
50.183367247,16.804999287
50.189675237,16.809782718
50.191198225,16.812476840
50.192338246,16.816279028
50.191492986,16.818670624
50.189188826,16.821721857
50.189180352,16.822922960
50.192909249,16.823660893
50.196653675,16.829182882
50.197822318,16.831766999
50.197211013,16.834363763
50.199687492,16.835163973
50.202739983,16.835524977
50.204061694,16.836473692
50.205993278,16.839058242
50.207696419,16.843265946
50.208141070,16.846631225
50.207751373,16.848733240
50.205380459,16.852455594
50.203129341,16.858204977
50.201150242,16.862406856
50.198553168,16.863440044
50.198507651,16.862627918
50.197007562,16.863306193
50.193764285,16.863466002
50.188258359,16.866542799
50.183889602,16.863673288
50.176726463,16.865358513
50.171670131,16.860061517
50.168994054,16.852395825
50.165735893,16.849516279
50.161914028,16.849541982
50.155447621,16.845065078
50.152172419,16.845155228
50.150541149,16.843618017
50.148226311,16.843472674
50.144711814,16.839612758
50.141452938,16.838337644
50.135383796,16.834266047
50.132682347,16.835223638
50.126142583,16.832886494
50.125067202,16.830884204
50.127860731,16.830219412
50.129426060,16.827699466
50.127048575,16.825157845
50.116000270,16.826468608
50.111962432,16.819429679
